label,enhancer_distance_to_promoter,enhancer_chrom,enhancer_start,enhancer_end,enhancer_name,promoter_chrom,promoter_start,promoter_end,promoter_name
1,36769.5,chr16,676807,676886,IMR90|chr16:676807-676886,chr16,638577,640577,IMR90|chr16:640076-640077
0,2173427.0,chr10,31072650,31074788,IMR90|chr10:31072650-31074788,chr10,33247146,33247147,IMR90|chr10:33247146-33247147
0,2408266.0,chr10,14861985,14862510,IMR90|chr10:14861985-14862510,chr10,17270513,17270514,IMR90|chr10:17270513-17270514
0,1689827.0,chr10,33297690,33298164,IMR90|chr10:33297690-33298164,chr10,31608100,31608101,IMR90|chr10:31608100-31608101
0,2173440.0,chr10,31072650,31074788,IMR90|chr10:31072650-31074788,chr10,33247159,33247160,IMR90|chr10:33247159-33247160
0,2392578.0,chr11,35575373,35575803,IMR90|chr11:35575373-35575803,chr11,33183010,33183011,IMR90|chr11:33183010-33183011
0,415799.0,chr11,35576191,35577086,IMR90|chr11:35576191-35577086,chr11,35160839,35160840,IMR90|chr11:35160839-35160840
0,1850119.0,chr11,35032805,35033586,IMR90|chr11:35032805-35033586,chr11,33183076,33183077,IMR90|chr11:33183076-33183077
0,1927522.0,chr11,33711755,33712669,IMR90|chr11:33711755-33712669,chr11,35639734,35639735,IMR90|chr11:35639734-35639735
0,414860.0,chr11,35575373,35575803,IMR90|chr11:35575373-35575803,chr11,35160728,35160729,IMR90|chr11:35160728-35160729
0,147396.0,chr11,65042542,65043154,IMR90|chr11:65042542-65043154,chr11,65190244,65190245,IMR90|chr11:65190244-65190245
0,1448516.0,chr11,33711755,33712669,IMR90|chr11:33711755-33712669,chr11,35160728,35160729,IMR90|chr11:35160728-35160729
0,1446930.0,chr11,33713482,33714092,IMR90|chr11:33713482-33714092,chr11,35160717,35160718,IMR90|chr11:35160717-35160718
0,46316.0,chr11,8749926,8750621,IMR90|chr11:8749926-8750621,chr11,8703957,8703958,IMR90|chr11:8703957-8703958
0,147437.0,chr11,65042542,65043154,IMR90|chr11:65042542-65043154,chr11,65190285,65190286,IMR90|chr11:65190285-65190286
0,606539.0,chr11,35032805,35033586,IMR90|chr11:35032805-35033586,chr11,35639734,35639735,IMR90|chr11:35639734-35639735
0,45939.0,chr11,8749926,8750621,IMR90|chr11:8749926-8750621,chr11,8704334,8704335,IMR90|chr11:8704334-8704335
0,1447063.0,chr11,33713482,33714092,IMR90|chr11:33713482-33714092,chr11,35160850,35160851,IMR90|chr11:35160850-35160851
0,2393562.0,chr11,35576191,35577086,IMR90|chr11:35576191-35577086,chr11,33183076,33183077,IMR90|chr11:33183076-33183077
0,1448505.0,chr11,33711755,33712669,IMR90|chr11:33711755-33712669,chr11,35160717,35160718,IMR90|chr11:35160717-35160718
0,1448627.0,chr11,33711755,33712669,IMR90|chr11:33711755-33712669,chr11,35160839,35160840,IMR90|chr11:35160839-35160840
0,2392512.0,chr11,35575373,35575803,IMR90|chr11:35575373-35575803,chr11,33183076,33183077,IMR90|chr11:33183076-33183077
0,5098.0,chr11,122078133,122079602,IMR90|chr11:122078133-122079602,chr11,122073769,122073770,IMR90|chr11:122073769-122073770
0,415172.0,chr11,35575373,35575803,IMR90|chr11:35575373-35575803,chr11,35160416,35160417,IMR90|chr11:35160416-35160417
0,147420.0,chr11,65042542,65043154,IMR90|chr11:65042542-65043154,chr11,65190268,65190269,IMR90|chr11:65190268-65190269
0,1446947.0,chr11,33713482,33714092,IMR90|chr11:33713482-33714092,chr11,35160734,35160735,IMR90|chr11:35160734-35160735
0,45917.0,chr11,8749926,8750621,IMR90|chr11:8749926-8750621,chr11,8704356,8704357,IMR90|chr11:8704356-8704357
0,415910.0,chr11,35576191,35577086,IMR90|chr11:35576191-35577086,chr11,35160728,35160729,IMR90|chr11:35160728-35160729
0,1448640.0,chr11,33711755,33712669,IMR90|chr11:33711755-33712669,chr11,35160852,35160853,IMR90|chr11:35160852-35160853
0,415922.0,chr11,35576191,35577086,IMR90|chr11:35576191-35577086,chr11,35160716,35160717,IMR90|chr11:35160716-35160717
0,415921.0,chr11,35576191,35577086,IMR90|chr11:35576191-35577086,chr11,35160717,35160718,IMR90|chr11:35160717-35160718
0,2393628.0,chr11,35576191,35577086,IMR90|chr11:35576191-35577086,chr11,33183010,33183011,IMR90|chr11:33183010-33183011
0,45526.0,chr11,8749926,8750621,IMR90|chr11:8749926-8750621,chr11,8704747,8704748,IMR90|chr11:8704747-8704748
0,414872.0,chr11,35575373,35575803,IMR90|chr11:35575373-35575803,chr11,35160716,35160717,IMR90|chr11:35160716-35160717
0,1850185.0,chr11,35032805,35033586,IMR90|chr11:35032805-35033586,chr11,33183010,33183011,IMR90|chr11:33183010-33183011
0,415786.0,chr11,35576191,35577086,IMR90|chr11:35576191-35577086,chr11,35160852,35160853,IMR90|chr11:35160852-35160853
0,414749.0,chr11,35575373,35575803,IMR90|chr11:35575373-35575803,chr11,35160839,35160840,IMR90|chr11:35160839-35160840
0,45938.0,chr11,8749926,8750621,IMR90|chr11:8749926-8750621,chr11,8704335,8704336,IMR90|chr11:8704335-8704336
0,177298.0,chr11,65259141,65260032,IMR90|chr11:65259141-65260032,chr11,65082288,65082289,IMR90|chr11:65082288-65082289
0,1448638.0,chr11,33711755,33712669,IMR90|chr11:33711755-33712669,chr11,35160850,35160851,IMR90|chr11:35160850-35160851
0,174587.0,chr11,65256681,65257069,IMR90|chr11:65256681-65257069,chr11,65082288,65082289,IMR90|chr11:65082288-65082289
0,1448504.0,chr11,33711755,33712669,IMR90|chr11:33711755-33712669,chr11,35160716,35160717,IMR90|chr11:35160716-35160717
0,1447065.0,chr11,33713482,33714092,IMR90|chr11:33713482-33714092,chr11,35160852,35160853,IMR90|chr11:35160852-35160853
0,1446629.0,chr11,33713482,33714092,IMR90|chr11:33713482-33714092,chr11,35160416,35160417,IMR90|chr11:35160416-35160417
0,1447052.0,chr11,33713482,33714092,IMR90|chr11:33713482-33714092,chr11,35160839,35160840,IMR90|chr11:35160839-35160840
0,302712.0,chr11,122376172,122376791,IMR90|chr11:122376172-122376791,chr11,122073769,122073770,IMR90|chr11:122073769-122073770
0,414871.0,chr11,35575373,35575803,IMR90|chr11:35575373-35575803,chr11,35160717,35160718,IMR90|chr11:35160717-35160718
0,414738.0,chr11,35575373,35575803,IMR90|chr11:35575373-35575803,chr11,35160850,35160851,IMR90|chr11:35160850-35160851
0,1448522.0,chr11,33711755,33712669,IMR90|chr11:33711755-33712669,chr11,35160734,35160735,IMR90|chr11:35160734-35160735
0,44468.0,chr11,8749926,8750621,IMR90|chr11:8749926-8750621,chr11,8705805,8705806,IMR90|chr11:8705805-8705806
0,1925947.0,chr11,33713482,33714092,IMR90|chr11:33713482-33714092,chr11,35639734,35639735,IMR90|chr11:35639734-35639735
0,45935.0,chr11,8749926,8750621,IMR90|chr11:8749926-8750621,chr11,8704338,8704339,IMR90|chr11:8704338-8704339
0,1448204.0,chr11,33711755,33712669,IMR90|chr11:33711755-33712669,chr11,35160416,35160417,IMR90|chr11:35160416-35160417
0,414854.0,chr11,35575373,35575803,IMR90|chr11:35575373-35575803,chr11,35160734,35160735,IMR90|chr11:35160734-35160735
0,415904.0,chr11,35576191,35577086,IMR90|chr11:35576191-35577086,chr11,35160734,35160735,IMR90|chr11:35160734-35160735
0,416222.0,chr11,35576191,35577086,IMR90|chr11:35576191-35577086,chr11,35160416,35160417,IMR90|chr11:35160416-35160417
0,172935.0,chr11,65254806,65255640,IMR90|chr11:65254806-65255640,chr11,65082288,65082289,IMR90|chr11:65082288-65082289
0,173804.0,chr11,65255901,65256284,IMR90|chr11:65255901-65256284,chr11,65082288,65082289,IMR90|chr11:65082288-65082289
0,415788.0,chr11,35576191,35577086,IMR90|chr11:35576191-35577086,chr11,35160850,35160851,IMR90|chr11:35160850-35160851
0,414736.0,chr11,35575373,35575803,IMR90|chr11:35575373-35575803,chr11,35160852,35160853,IMR90|chr11:35160852-35160853
0,1446941.0,chr11,33713482,33714092,IMR90|chr11:33713482-33714092,chr11,35160728,35160729,IMR90|chr11:35160728-35160729
0,1446929.0,chr11,33713482,33714092,IMR90|chr11:33713482-33714092,chr11,35160716,35160717,IMR90|chr11:35160716-35160717
0,472892.0,chr12,6170868,6171186,IMR90|chr12:6170868-6171186,chr12,6643919,6643920,IMR90|chr12:6643919-6643920
0,152771.0,chr12,6156359,6157327,IMR90|chr12:6156359-6157327,chr12,6309614,6309615,IMR90|chr12:6309614-6309615
0,487076.0,chr12,6156359,6157327,IMR90|chr12:6156359-6157327,chr12,6643919,6643920,IMR90|chr12:6643919-6643920
0,93105.0,chr12,123624810,123625583,IMR90|chr12:123624810-123625583,chr12,123718301,123718302,IMR90|chr12:123718301-123718302
0,465014.0,chr12,6178496,6179315,IMR90|chr12:6178496-6179315,chr12,6643919,6643920,IMR90|chr12:6643919-6643920
0,62135.0,chr12,123526704,123527184,IMR90|chr12:123526704-123527184,chr12,123464809,123464810,IMR90|chr12:123464809-123464810
0,138587.0,chr12,6170868,6171186,IMR90|chr12:6170868-6171186,chr12,6309614,6309615,IMR90|chr12:6309614-6309615
0,1543258.0,chr12,8123036,8123785,IMR90|chr12:8123036-8123785,chr12,6580152,6580153,IMR90|chr12:6580152-6580153
0,998523.0,chr12,6539511,6540089,IMR90|chr12:6539511-6540089,chr12,5541277,5541278,IMR90|chr12:5541277-5541278
0,846620.0,chr12,6387584,6388212,IMR90|chr12:6387584-6388212,chr12,5541278,5541279,IMR90|chr12:5541278-5541279
0,1917843.0,chr12,6170868,6171186,IMR90|chr12:6170868-6171186,chr12,8088870,8088871,IMR90|chr12:8088870-8088871
0,848028.0,chr12,6389002,6389609,IMR90|chr12:6389002-6389609,chr12,5541277,5541278,IMR90|chr12:5541277-5541278
0,378189.0,chr12,56131470,56132984,IMR90|chr12:56131470-56132984,chr12,56510416,56510417,IMR90|chr12:56510416-56510417
0,61695.0,chr12,123526704,123527184,IMR90|chr12:123526704-123527184,chr12,123465249,123465250,IMR90|chr12:123465249-123465250
0,130645.0,chr12,6178496,6179315,IMR90|chr12:6178496-6179315,chr12,6309550,6309551,IMR90|chr12:6309550-6309551
0,190513.0,chr12,6389002,6389609,IMR90|chr12:6389002-6389609,chr12,6579818,6579819,IMR90|chr12:6579818-6579819
0,945022.0,chr12,50706181,50706448,IMR90|chr12:50706181-50706448,chr12,49761292,49761293,IMR90|chr12:49761292-49761293
0,68532.0,chr12,123527997,123528600,IMR90|chr12:123527997-123528600,chr12,123459766,123459767,IMR90|chr12:123459766-123459767
0,1700972.0,chr12,6387584,6388212,IMR90|chr12:6387584-6388212,chr12,8088870,8088871,IMR90|chr12:8088870-8088871
0,629749.0,chr12,6170868,6171186,IMR90|chr12:6170868-6171186,chr12,5541278,5541279,IMR90|chr12:5541278-5541279
0,1909965.0,chr12,6178496,6179315,IMR90|chr12:6178496-6179315,chr12,8088870,8088871,IMR90|chr12:8088870-8088871
0,1549070.0,chr12,6539511,6540089,IMR90|chr12:6539511-6540089,chr12,8088870,8088871,IMR90|chr12:8088870-8088871
0,192254.0,chr12,6387584,6388212,IMR90|chr12:6387584-6388212,chr12,6580152,6580153,IMR90|chr12:6580152-6580153
0,92473.0,chr12,123624810,123625583,IMR90|chr12:123624810-123625583,chr12,123717669,123717670,IMR90|chr12:123717669-123717670
0,40018.0,chr12,6539511,6540089,IMR90|chr12:6539511-6540089,chr12,6579818,6579819,IMR90|chr12:6579818-6579819
0,629750.0,chr12,6170868,6171186,IMR90|chr12:6170868-6171186,chr12,5541277,5541278,IMR90|chr12:5541277-5541278
0,945627.0,chr12,50706181,50706448,IMR90|chr12:50706181-50706448,chr12,49760687,49760688,IMR90|chr12:49760687-49760688
0,1479713.0,chr12,8123036,8123785,IMR90|chr12:8123036-8123785,chr12,6643697,6643698,IMR90|chr12:6643697-6643698
0,63426.0,chr12,123527997,123528600,IMR90|chr12:123527997-123528600,chr12,123464872,123464873,IMR90|chr12:123464872-123464873
0,1699565.0,chr12,6389002,6389609,IMR90|chr12:6389002-6389609,chr12,8088870,8088871,IMR90|chr12:8088870-8088871
0,1543592.0,chr12,8123036,8123785,IMR90|chr12:8123036-8123785,chr12,6579818,6579819,IMR90|chr12:6579818-6579819
0,715029.0,chr12,49900854,49901348,IMR90|chr12:49900854-49901348,chr12,50616130,50616131,IMR90|chr12:50616130-50616131
0,254394.0,chr12,6389002,6389609,IMR90|chr12:6389002-6389609,chr12,6643699,6643700,IMR90|chr12:6643699-6643700
0,637628.0,chr12,6178496,6179315,IMR90|chr12:6178496-6179315,chr12,5541277,5541278,IMR90|chr12:5541277-5541278
0,117038.0,chr12,56448626,56448973,IMR90|chr12:56448626-56448973,chr12,56331761,56331762,IMR90|chr12:56331761-56331762
0,91784.0,chr12,123626139,123626895,IMR90|chr12:123626139-123626895,chr12,123718301,123718302,IMR90|chr12:123718301-123718302
0,423309.0,chr12,6156359,6157327,IMR90|chr12:6156359-6157327,chr12,6580152,6580153,IMR90|chr12:6580152-6580153
0,256021.0,chr12,6387584,6388212,IMR90|chr12:6387584-6388212,chr12,6643919,6643920,IMR90|chr12:6643919-6643920
0,191920.0,chr12,6387584,6388212,IMR90|chr12:6387584-6388212,chr12,6579818,6579819,IMR90|chr12:6579818-6579819
0,254392.0,chr12,6389002,6389609,IMR90|chr12:6389002-6389609,chr12,6643697,6643698,IMR90|chr12:6643697-6643698
0,378337.0,chr12,56131470,56132984,IMR90|chr12:56131470-56132984,chr12,56510564,56510565,IMR90|chr12:56510564-56510565
0,254614.0,chr12,6389002,6389609,IMR90|chr12:6389002-6389609,chr12,6643919,6643920,IMR90|chr12:6643919-6643920
0,1479491.0,chr12,8123036,8123785,IMR90|chr12:8123036-8123785,chr12,6643919,6643920,IMR90|chr12:6643919-6643920
0,62612.0,chr12,123527997,123528600,IMR90|chr12:123527997-123528600,chr12,123465686,123465687,IMR90|chr12:123465686-123465687
0,255194.0,chr12,6387584,6388212,IMR90|chr12:6387584-6388212,chr12,6643092,6643093,IMR90|chr12:6643092-6643093
0,945057.0,chr12,50706181,50706448,IMR90|chr12:50706181-50706448,chr12,49761257,49761258,IMR90|chr12:49761257-49761258
0,1479711.0,chr12,8123036,8123785,IMR90|chr12:8123036-8123785,chr12,6643699,6643700,IMR90|chr12:6643699-6643700
0,61650.0,chr12,123526704,123527184,IMR90|chr12:123526704-123527184,chr12,123465294,123465295,IMR90|chr12:123465294-123465295
0,67178.0,chr12,123526704,123527184,IMR90|chr12:123526704-123527184,chr12,123459766,123459767,IMR90|chr12:123459766-123459767
0,230186.0,chr12,6539511,6540089,IMR90|chr12:6539511-6540089,chr12,6309614,6309615,IMR90|chr12:6309614-6309615
0,715386.0,chr12,49900854,49901348,IMR90|chr12:49900854-49901348,chr12,50616487,50616488,IMR90|chr12:50616487-50616488
0,130709.0,chr12,6178496,6179315,IMR90|chr12:6178496-6179315,chr12,6309614,6309615,IMR90|chr12:6309614-6309615
0,68500.0,chr12,123527997,123528600,IMR90|chr12:123527997-123528600,chr12,123459798,123459799,IMR90|chr12:123459798-123459799
0,63004.0,chr12,123527997,123528600,IMR90|chr12:123527997-123528600,chr12,123465294,123465295,IMR90|chr12:123465294-123465295
0,253787.0,chr12,6389002,6389609,IMR90|chr12:6389002-6389609,chr12,6643092,6643093,IMR90|chr12:6643092-6643093
0,62072.0,chr12,123526704,123527184,IMR90|chr12:123526704-123527184,chr12,123464872,123464873,IMR90|chr12:123464872-123464873
0,464792.0,chr12,6178496,6179315,IMR90|chr12:6178496-6179315,chr12,6643697,6643698,IMR90|chr12:6643697-6643698
0,63257.0,chr12,123527997,123528600,IMR90|chr12:123527997-123528600,chr12,123465041,123465042,IMR90|chr12:123465041-123465042
0,998522.0,chr12,6539511,6540089,IMR90|chr12:6539511-6540089,chr12,5541278,5541279,IMR90|chr12:5541278-5541279
0,848027.0,chr12,6389002,6389609,IMR90|chr12:6389002-6389609,chr12,5541278,5541279,IMR90|chr12:5541278-5541279
0,152707.0,chr12,6156359,6157327,IMR90|chr12:6156359-6157327,chr12,6309550,6309551,IMR90|chr12:6309550-6309551
0,637627.0,chr12,6178496,6179315,IMR90|chr12:6178496-6179315,chr12,5541278,5541279,IMR90|chr12:5541278-5541279
0,190847.0,chr12,6389002,6389609,IMR90|chr12:6389002-6389609,chr12,6580152,6580153,IMR90|chr12:6580152-6580153
0,62615.0,chr12,123527997,123528600,IMR90|chr12:123527997-123528600,chr12,123465683,123465684,IMR90|chr12:123465683-123465684
0,486854.0,chr12,6156359,6157327,IMR90|chr12:6156359-6157327,chr12,6643697,6643698,IMR90|chr12:6643697-6643698
0,715037.0,chr12,49900854,49901348,IMR90|chr12:49900854-49901348,chr12,50616138,50616139,IMR90|chr12:50616138-50616139
0,63692.0,chr12,123527997,123528600,IMR90|chr12:123527997-123528600,chr12,123464606,123464607,IMR90|chr12:123464606-123464607
0,61258.0,chr12,123526704,123527184,IMR90|chr12:123526704-123527184,chr12,123465686,123465687,IMR90|chr12:123465686-123465687
0,486856.0,chr12,6156359,6157327,IMR90|chr12:6156359-6157327,chr12,6643699,6643700,IMR90|chr12:6643699-6643700
0,1932027.0,chr12,6156359,6157327,IMR90|chr12:6156359-6157327,chr12,8088870,8088871,IMR90|chr12:8088870-8088871
0,486249.0,chr12,6156359,6157327,IMR90|chr12:6156359-6157327,chr12,6643092,6643093,IMR90|chr12:6643092-6643093
0,422975.0,chr12,6156359,6157327,IMR90|chr12:6156359-6157327,chr12,6579818,6579819,IMR90|chr12:6579818-6579819
0,1480318.0,chr12,8123036,8123785,IMR90|chr12:8123036-8123785,chr12,6643092,6643093,IMR90|chr12:6643092-6643093
0,91152.0,chr12,123626139,123626895,IMR90|chr12:123626139-123626895,chr12,123717669,123717670,IMR90|chr12:123717669-123717670
0,230250.0,chr12,6539511,6540089,IMR90|chr12:6539511-6540089,chr12,6309550,6309551,IMR90|chr12:6309550-6309551
0,61261.0,chr12,123526704,123527184,IMR90|chr12:123526704-123527184,chr12,123465683,123465684,IMR90|chr12:123465683-123465684
0,138523.0,chr12,6170868,6171186,IMR90|chr12:6170868-6171186,chr12,6309550,6309551,IMR90|chr12:6309550-6309551
0,255801.0,chr12,6387584,6388212,IMR90|chr12:6387584-6388212,chr12,6643699,6643700,IMR90|chr12:6643699-6643700
0,1813796.0,chr12,8123036,8123785,IMR90|chr12:8123036-8123785,chr12,6309614,6309615,IMR90|chr12:6309614-6309615
0,1813860.0,chr12,8123036,8123785,IMR90|chr12:8123036-8123785,chr12,6309550,6309551,IMR90|chr12:6309550-6309551
0,61903.0,chr12,123526704,123527184,IMR90|chr12:123526704-123527184,chr12,123465041,123465042,IMR90|chr12:123465041-123465042
0,63049.0,chr12,123527997,123528600,IMR90|chr12:123527997-123528600,chr12,123465249,123465250,IMR90|chr12:123465249-123465250
0,464187.0,chr12,6178496,6179315,IMR90|chr12:6178496-6179315,chr12,6643092,6643093,IMR90|chr12:6643092-6643093
0,378142.0,chr12,56131470,56132984,IMR90|chr12:56131470-56132984,chr12,56510369,56510370,IMR90|chr12:56510369-56510370
0,62338.0,chr12,123526704,123527184,IMR90|chr12:123526704-123527184,chr12,123464606,123464607,IMR90|chr12:123464606-123464607
0,40352.0,chr12,6539511,6540089,IMR90|chr12:6539511-6540089,chr12,6580152,6580153,IMR90|chr12:6580152-6580153
0,472670.0,chr12,6170868,6171186,IMR90|chr12:6170868-6171186,chr12,6643697,6643698,IMR90|chr12:6643697-6643698
0,63489.0,chr12,123527997,123528600,IMR90|chr12:123527997-123528600,chr12,123464809,123464810,IMR90|chr12:123464809-123464810
0,846621.0,chr12,6387584,6388212,IMR90|chr12:6387584-6388212,chr12,5541277,5541278,IMR90|chr12:5541277-5541278
0,464794.0,chr12,6178496,6179315,IMR90|chr12:6178496-6179315,chr12,6643699,6643700,IMR90|chr12:6643699-6643700
0,472672.0,chr12,6170868,6171186,IMR90|chr12:6170868-6171186,chr12,6643699,6643700,IMR90|chr12:6643699-6643700
0,472065.0,chr12,6170868,6171186,IMR90|chr12:6170868-6171186,chr12,6643092,6643093,IMR90|chr12:6643092-6643093
0,378188.0,chr12,56131470,56132984,IMR90|chr12:56131470-56132984,chr12,56510415,56510416,IMR90|chr12:56510415-56510416
0,67146.0,chr12,123526704,123527184,IMR90|chr12:123526704-123527184,chr12,123459798,123459799,IMR90|chr12:123459798-123459799
0,255799.0,chr12,6387584,6388212,IMR90|chr12:6387584-6388212,chr12,6643697,6643698,IMR90|chr12:6643697-6643698
0,378146.0,chr12,56131470,56132984,IMR90|chr12:56131470-56132984,chr12,56510373,56510374,IMR90|chr12:56510373-56510374
0,587360.0,chr13,42222400,42223138,IMR90|chr13:42222400-42223138,chr13,41635409,41635410,IMR90|chr13:41635409-41635410
0,345569.0,chr13,41361116,41361509,IMR90|chr13:41361116-41361509,chr13,41706881,41706882,IMR90|chr13:41706881-41706882
0,399225.0,chr13,41762607,41763108,IMR90|chr13:41762607-41763108,chr13,41363632,41363633,IMR90|chr13:41363632-41363633
0,3456.0,chr13,41638691,41639039,IMR90|chr13:41638691-41639039,chr13,41635409,41635410,IMR90|chr13:41635409-41635410
0,3290.0,chr13,41638691,41639039,IMR90|chr13:41638691-41639039,chr13,41635575,41635576,IMR90|chr13:41635575-41635576
0,3923.0,chr13,41639270,41639726,IMR90|chr13:41639270-41639726,chr13,41635575,41635576,IMR90|chr13:41635575-41635576
0,1316764.0,chr13,97912081,97912623,IMR90|chr13:97912081-97912623,chr13,99229116,99229117,IMR90|chr13:99229116-99229117
0,670938.0,chr13,41360635,41360877,IMR90|chr13:41360635-41360877,chr13,42031694,42031695,IMR90|chr13:42031694-42031695
0,1237187.0,chr13,97991366,97992493,IMR90|chr13:97991366-97992493,chr13,99229116,99229117,IMR90|chr13:99229116-99229117
0,392829.0,chr13,41638691,41639039,IMR90|chr13:41638691-41639039,chr13,42031694,42031695,IMR90|chr13:42031694-42031695
0,515888.0,chr13,42222400,42223138,IMR90|chr13:42222400-42223138,chr13,41706881,41706882,IMR90|chr13:41706881-41706882
0,127448.0,chr13,41762607,41763108,IMR90|chr13:41762607-41763108,chr13,41635409,41635410,IMR90|chr13:41635409-41635410
0,1318725.0,chr13,97910019,97910764,IMR90|chr13:97910019-97910764,chr13,99229116,99229117,IMR90|chr13:99229116-99229117
0,1317963.0,chr13,97910899,97911408,IMR90|chr13:97910899-97911408,chr13,99229116,99229117,IMR90|chr13:99229116-99229117
0,127282.0,chr13,41762607,41763108,IMR90|chr13:41762607-41763108,chr13,41635575,41635576,IMR90|chr13:41635575-41635576
0,670382.0,chr13,41361116,41361509,IMR90|chr13:41361116-41361509,chr13,42031694,42031695,IMR90|chr13:42031694-42031695
